"N_gen","Herit_African","Sex_ratio_African","N_mut_African","N_sub_African","Theta_African","Het_African","Herit_European","Sex_ratio_European","N_mut_European","N_sub_European","Theta_European","Het_European","Herit_Asian","Sex_ratio_Asian","N_mut_Asian","N_sub_Asian","Theta_Asian","Het_Asian","mr","ms"
105100,0.0833093,0.531021,60,5,0.00552972,0.00316229,0.0684588,0.525651,77,5,0.00656012,0.00193315,0.0475006,0.525727,96,5,0.00797257,0.00197563,4,4
105100,0.0264272,0.523836,57,6,0.00525324,0.00513961,0.0146542,0.526561,84,8,0.00715649,0.00310803,0.00929701,0.525454,99,8,0.00822172,0.001943,4,4
105100,0.0118933,0.527152,61,5,0.00562188,0.00320343,0.00817036,0.52989,90,5,0.00766767,0.00197708,0.00578211,0.517494,106,5,0.00880305,0.00161127,4,4
105100,0.00937206,0.520105,33,3,0.00304135,0.00251091,0.0919514,0.526248,76,3,0.00647492,0.00183268,0.0491049,0.522114,112,3,0.00930134,0.00157379,4,4
105100,0.0422639,0.527152,56,2,0.00516107,0.00305976,0.0124008,0.529065,69,3,0.00587855,0.0014176,0.012249,0.523501,100,3,0.00830476,0.00154061,4,4
105100,0.023004,0.524319,60,3,0.00552972,0.00404318,0.00713178,0.517428,85,3,0.00724169,0.00188514,0.00741216,0.516612,98,3,0.00813867,0.00166661,4,4
105100,0.0190356,0.525909,44,6,0.00405513,0.00185894,0.0118617,0.524057,80,6,0.00681571,0.0013823,0.0170534,0.526042,93,6,0.00772343,0.00217509,4,4
105100,0.0640484,0.516029,49,3,0.00451594,0.00367204,0.037951,0.521127,75,3,0.00638973,0.00309755,0.0388471,0.526819,105,3,0.00872,0.00240324,4,4
105100,0.0189979,0.527083,63,6,0.00580621,0.00254258,0.0161763,0.532764,66,6,0.00562296,0.00318035,0.00391706,0.518796,102,6,0.00847086,0.00186249,4,4
105100,0.0155298,0.527774,67,3,0.00617486,0.00321664,0.00882301,0.532252,77,3,0.00656012,0.00246637,0.00886133,0.521358,89,3,0.00739124,0.00226613,4,4
105100,0.0106331,0.520727,56,5,0.00516107,0.00330468,0.00386715,0.525537,79,5,0.00673051,0.0016486,0.00391366,0.527218,113,5,0.00938438,0.00151103,4,4
105100,0.0535099,0.515683,56,2,0.00516107,0.00266442,0.0671496,0.523915,77,2,0.00656012,0.00138803,0.0660166,0.522471,93,2,0.00772343,0.0016203,4,4
105100,0.0342279,0.527014,53,2,0.00488459,0.00298975,0.0104156,0.51996,70,3,0.00596374,0.00133563,0.00758587,0.517431,97,3,0.00805562,0.00123105,4,4
105100,0.00897953,0.52577,44,5,0.00405513,0.00187454,0.0024479,0.523716,81,5,0.0069009,0.00107009,0.00367232,0.512475,95,5,0.00788953,0.00107398,4,4
105100,0.0218978,0.525218,63,6,0.00580621,0.00358979,0.00489572,0.521184,65,6,0.00553776,0.00415467,0.00844477,0.526546,116,6,0.00963353,0.00367054,4,4
105100,0.0190652,0.522454,55,5,0.00506891,0.00443051,0.0124658,0.527358,74,6,0.00630453,0.00287044,0.0107376,0.529339,90,6,0.00747429,0.00213444,4,4
105100,0.0350377,0.520105,47,7,0.00433162,0.00324403,0.0403979,0.524029,61,8,0.00519698,0.00188915,0.04121,0.522135,94,8,0.00780648,0.00234444,4,4
105100,0.019743,0.529916,54,6,0.00497675,0.00445521,0.0122304,0.524257,79,6,0.00673051,0.00289097,0.0111941,0.521694,107,7,0.0088861,0.00291785,4,4
105100,0.0177442,0.525425,43,6,0.00396297,0.00147384,0.0189621,0.525679,87,6,0.00741208,0.00196207,0.00872656,0.522492,105,6,0.00872,0.000569601,4,4
105100,0.0285772,0.527152,53,3,0.00488459,0.00341399,0.0238033,0.520273,64,6,0.00545257,0.00261119,0.0143465,0.520833,91,6,0.00755734,0.00218265,4,4
105100,0.0507505,0.526116,62,3,0.00571405,0.00368495,0.036259,0.525053,77,3,0.00656012,0.0027928,0.0352512,0.526252,102,3,0.00847086,0.0027135,4,4
105100,0.0181029,0.526392,64,9,0.00589837,0.00328065,0.0189888,0.522379,79,9,0.00673051,0.00257717,0.0116415,0.52348,93,9,0.00772343,0.00186576,4,4
105100,0.0160569,0.523214,51,9,0.00470026,0.00468876,0.0105546,0.534671,91,9,0.00775287,0.00469209,0.0104204,0.532762,99,10,0.00822172,0.00299281,4,4
105100,0.0310254,0.530054,56,5,0.00516107,0.00316222,0.0156948,0.527187,72,5,0.00613414,0.00238242,0.0195257,0.525727,98,5,0.00813867,0.00238673,4,4
105100,0.0680536,0.528188,55,4,0.00506891,0.00260089,0.0430985,0.522123,71,4,0.00604894,0.00237735,0.0627413,0.520686,104,4,0.00863695,0.00234545,4,8
105100,0.0967644,0.519276,48,7,0.00442378,0.00338954,0.0303345,0.520501,78,7,0.00664531,0.00158147,0.0309433,0.525832,85,7,0.00705905,0.00159736,4,8
105100,0.134477,0.51824,54,5,0.00497675,0.00297722,0.00806788,0.526761,84,5,0.00715649,0.00115742,0.0137081,0.524341,106,6,0.00880305,0.00163332,4,8
105100,0.141716,0.516996,46,9,0.00423945,0.00348866,0.0999375,0.529606,65,10,0.00553776,0.00274738,0.12408,0.521631,105,10,0.00872,0.00248392,4,8
105100,0.120646,0.522661,63,8,0.00580621,0.00349238,0.121792,0.52309,81,8,0.0069009,0.00267904,0.0718105,0.523879,90,8,0.00747429,0.00203886,4,8
105100,0.0398701,0.533923,59,9,0.00543756,0.00182068,0.021394,0.526618,75,9,0.00638973,0.00156736,0.0207281,0.527092,93,9,0.00772343,0.00205069,4,8
105100,0.203141,0.522178,55,3,0.00506891,0.00512799,0.245733,0.522549,90,4,0.00766767,0.00465094,0.206318,0.517704,100,4,0.00830476,0.00410935,4,8
105100,0.220115,0.522385,75,7,0.00691215,0.00341593,0.202465,0.525879,77,7,0.00656012,0.00254386,0.189615,0.529759,84,7,0.006976,0.00267309,4,8
105100,0.0950189,0.527221,62,4,0.00571405,0.00488562,0.056435,0.526504,86,6,0.00732689,0.00318138,0.027633,0.523858,103,6,0.00855391,0.00309797,4,8
105100,0.221624,0.527636,60,5,0.00552972,0.00315248,0.270583,0.527045,82,5,0.0069861,0.00285826,0.292833,0.529024,111,5,0.00921829,0.00305262,4,8
105100,0.122093,0.526876,53,9,0.00488459,0.00309199,0.0453888,0.531228,69,10,0.00587855,0.00109661,0.0721833,0.521505,103,9,0.00855391,0.00174716,4,8
105100,0.0974846,0.529294,48,10,0.00442378,0.00358487,0.0586094,0.528809,95,11,0.00809365,0.00223248,0.0660693,0.523753,94,11,0.00780648,0.00254932,4,8
105100,0.108016,0.533785,56,4,0.00516107,0.003525,0.0774107,0.521354,76,4,0.00647492,0.00214347,0.0497895,0.530032,109,4,0.00905219,0.00177574,4,8
105100,0.0946662,0.535305,66,8,0.00608269,0.00317438,0.0489396,0.522436,72,9,0.00613414,0.00210227,0.0187295,0.529234,80,9,0.00664381,0.00149967,4,8
105100,0.138295,0.526254,51,6,0.00470026,0.00287088,0.12273,0.521497,69,6,0.00587855,0.00184024,0.110135,0.525349,95,6,0.00788953,0.0020707,4,8
105100,0.0548722,0.5228,52,9,0.00479243,0.00159195,0.16757,0.524996,84,9,0.00715649,0.00225606,0.0863367,0.524362,104,9,0.00863695,0.00192786,4,8
105100,0.166524,0.531643,42,3,0.00387081,0.00300722,0.163809,0.528923,73,3,0.00621933,0.0034988,0.207612,0.524089,93,3,0.00772343,0.00447951,4,8
105100,0.0741627,0.531781,52,6,0.00479243,0.00374311,0.12256,0.520899,86,6,0.00732689,0.00489018,0.100486,0.527554,95,7,0.00788953,0.00356879,4,8
105100,0.0737723,0.521625,52,2,0.00479243,0.00331143,0.0362894,0.523375,75,2,0.00638973,0.00196531,0.0202736,0.522135,82,2,0.00680991,0.00215131,4,8
105100,0.057005,0.521349,55,4,0.00506891,0.00370049,0.0401065,0.528411,76,5,0.00647492,0.00224101,0.0315729,0.525601,92,6,0.00764038,0.00197217,4,8
105100,0.151485,0.527498,48,1,0.00442378,0.00159924,0.111597,0.517542,82,1,0.0069861,0.00157761,0.111395,0.525685,97,1,0.00805562,0.00212265,4,8
105100,0.0188206,0.518309,49,2,0.00451594,0.00175702,0.0176602,0.52309,69,2,0.00587855,0.00148498,0.0368617,0.523269,87,2,0.00722514,0.00171321,4,8
105100,0.124752,0.524112,52,5,0.00479243,0.00275692,0.108967,0.518566,64,5,0.00545257,0.00157843,0.110199,0.519111,96,5,0.00797257,0.00144694,4,8
105100,0.219002,0.521901,48,7,0.00442378,0.00430173,0.133836,0.52622,73,8,0.00621933,0.00231752,0.185892,0.525244,97,8,0.00805562,0.00249228,4,8
105100,0.0533024,0.525079,54,5,0.00497675,0.00300583,0.0807792,0.524114,75,5,0.00638973,0.0034616,0.0953125,0.528247,95,5,0.00788953,0.0037072,4,8
105100,0.0936071,0.525563,69,5,0.00635918,0.00260068,0.0642466,0.525253,82,6,0.0069861,0.00230657,0.0802254,0.528562,98,6,0.00813867,0.0019919,4,8
105100,0.0302394,0.529639,39,6,0.00359432,0.00205949,0.0391971,0.522123,80,6,0.00681571,0.00233984,0.0420776,0.526168,91,6,0.00755734,0.00285802,4,8
105100,0.182213,0.524941,64,2,0.00589837,0.0033382,0.142756,0.524484,77,2,0.00656012,0.0020486,0.125263,0.529906,93,2,0.00772343,0.00231619,4,8
105100,0.0653029,0.522661,63,4,0.00580621,0.00302897,0.0755511,0.521554,75,4,0.00638973,0.00208489,0.0471733,0.524362,93,4,0.00772343,0.00155836,4,8
105100,0.148682,0.519967,70,6,0.00645134,0.00257968,0.135936,0.527102,68,6,0.00579335,0.00175475,0.158953,0.522723,101,6,0.00838781,0.00235743,4,8
105100,0.452775,0.526461,63,5,0.00580621,0.0051724,0.46161,0.524029,81,5,0.0069009,0.00409929,0.483056,0.521526,102,5,0.00847086,0.00331834,4,16
105100,0.305763,0.520796,57,10,0.00525324,0.00367961,0.415836,0.52861,62,10,0.00528217,0.00252518,0.435331,0.524299,100,10,0.00830476,0.00344278,4,16
105100,0.187244,0.529432,70,0,0.00645134,0.00194148,0.268784,0.524683,98,0,0.00834924,0.00187435,0.260334,0.519132,89,0,0.00739124,0.00199309,4,16
105100,0.404076,0.533508,66,6,0.00608269,0.00374164,0.381863,0.523261,81,7,0.0069009,0.00269845,0.308981,0.527953,86,7,0.0071421,0.00269588,4,16
105100,0.288057,0.525909,70,4,0.00645134,0.00280906,0.286963,0.526248,99,4,0.00843444,0.00271882,0.242645,0.522849,88,4,0.00730819,0.00216138,4,16
105100,0.397001,0.514785,63,5,0.00580621,0.00483888,0.371398,0.530943,76,5,0.00647492,0.00328473,0.283748,0.524677,98,5,0.00813867,0.00257547,4,16
105100,0.322231,0.519621,71,7,0.0065435,0.00504437,0.257127,0.523773,75,7,0.00638973,0.00315379,0.248362,0.523627,100,7,0.00830476,0.00357648,4,16
105100,0.270537,0.527567,46,9,0.00423945,0.00357525,0.218472,0.526248,77,9,0.00656012,0.00231803,0.161985,0.524089,110,10,0.00913524,0.00215569,4,16
105100,0.432794,0.525425,54,8,0.00497675,0.00437817,0.107897,0.521781,71,8,0.00604894,0.00251322,0.162966,0.524551,95,8,0.00788953,0.00246318,4,16
105100,0.198852,0.538966,57,11,0.00525324,0.00231617,0.0950684,0.523744,70,11,0.00596374,0.00229073,0.155293,0.52224,97,11,0.00805562,0.00269301,4,16
105100,0.214501,0.519414,42,5,0.00387081,0.00256312,0.215822,0.52235,65,5,0.00553776,0.00218033,0.188931,0.524089,101,5,0.00838781,0.00185042,4,16
105100,0.207741,0.530054,54,10,0.00497675,0.00267614,0.190221,0.526504,85,11,0.00724169,0.00195322,0.224566,0.526378,87,11,0.00722514,0.0015743,4,16
105100,0.120726,0.529847,58,8,0.0053454,0.00198791,0.14705,0.531854,73,10,0.00621933,0.00162502,0.110671,0.525118,95,9,0.00788953,0.00112619,4,16
105100,0.233708,0.527843,64,6,0.00589837,0.00401787,0.136522,0.52161,78,7,0.00664531,0.00187053,0.145673,0.526441,100,8,0.00830476,0.00213169,4,16
105100,0.405603,0.517203,49,7,0.00451594,0.00421298,0.374182,0.52144,93,8,0.00792326,0.00337103,0.30572,0.527533,102,8,0.00847086,0.00253081,4,16
105100,0.19312,0.519207,47,0,0.00433162,0.00228149,0.227625,0.524883,80,0,0.00681571,0.00207072,0.119446,0.52161,87,0,0.00722514,0.00158403,4,16
105100,0.243745,0.529985,51,10,0.00470026,0.00384386,0.221669,0.52161,91,10,0.00775287,0.00255994,0.151665,0.521568,125,10,0.010381,0.00274672,4,16
105100,0.157556,0.53033,63,6,0.00580621,0.00303286,0.0674398,0.528126,75,7,0.00638973,0.0020729,0.036657,0.535051,104,7,0.00863695,0.00242659,4,16
105100,0.067824,0.510432,60,2,0.00552972,0.00211506,0.0566647,0.524057,83,2,0.0070713,0.00213257,0.0358599,0.524635,93,2,0.00772343,0.00175583,4,16
105100,0.076616,0.522592,45,8,0.00414729,0.00284708,0.112515,0.521297,74,8,0.00630453,0.00278185,0.0784697,0.528457,95,8,0.00788953,0.00248646,4,16
105100,0.335367,0.533094,64,7,0.00589837,0.00391895,0.238199,0.52437,76,7,0.00647492,0.00163042,0.204201,0.524362,105,7,0.00872,0.00163277,4,16
105100,0.329758,0.532057,57,2,0.00525324,0.00287383,0.206336,0.52824,66,2,0.00562296,0.00135413,0.278396,0.526294,102,3,0.00847086,0.00248829,4,16
105100,0.258568,0.532748,55,9,0.00506891,0.00301927,0.278148,0.522948,59,9,0.00502658,0.00258214,0.165188,0.518607,108,9,0.00896914,0.00202227,4,16
105100,0.329498,0.526738,61,6,0.00562188,0.00370997,0.260913,0.527813,67,6,0.00570815,0.00276509,0.0967605,0.520644,94,6,0.00780648,0.00307021,4,16
105100,0.110691,0.520865,38,5,0.00350216,0.00181378,0.0806221,0.523517,69,6,0.00587855,0.00123291,0.0560683,0.524026,96,7,0.00797257,0.0014154,4,16
105100,0.0785258,0.530468,60,6,0.00552972,0.00294938,0.0501307,0.523175,90,7,0.00766767,0.00185594,0.0880551,0.52642,104,7,0.00863695,0.00136915,4,16
105100,0.279723,0.510778,54,5,0.00497675,0.00331906,0.19194,0.529748,75,6,0.00638973,0.00116759,0.335989,0.524278,82,6,0.00680991,0.00221266,4,16
105100,0.466717,0.531781,59,5,0.00543756,0.00455933,0.468097,0.526448,77,5,0.00656012,0.00232771,0.434037,0.526819,93,5,0.00772343,0.00223527,4,16
105100,0.193899,0.519621,47,10,0.00433162,0.000789241,0.116276,0.529378,83,10,0.0070713,0.000625225,0.0955163,0.526525,96,10,0.00797257,0.00104894,4,16
105100,0.12516,0.520934,46,8,0.00423945,0.00279518,0.220143,0.523716,81,9,0.0069009,0.00336872,0.138535,0.52621,91,9,0.00755734,0.00253759,4,16
105100,3.41172e-07,0.5,4,2,0.000368648,5.70473e-05,1.16506e-08,0.501892,9,2,0.000766767,1.78742e-05,2.15841e-07,0.501743,16,2,0.00132876,6.44229e-06,5,125
105100,1.22797e-05,0.490189,5,1,0.00046081,0.000848408,4.51743e-06,0.493271,8,1,0.000681571,0.000629597,5.85781e-06,0.493238,18,1,0.00149486,0.000571948,5,125
105100,1.45613e-06,0.504767,6,1,0.000552972,5.61346e-05,2.62871e-08,0.493783,9,1,0.000766767,4.83446e-06,9.87323e-08,0.500693,11,1,0.000913524,4.4271e-06,5,125
105100,1.61941e-07,0.502142,7,1,0.000645134,0.000132179,1.42764e-09,0.499303,7,1,0.000596374,7.11965e-06,6.70631e-06,0.503087,12,1,0.000996572,0.000202531,5,125
105100,1.04836e-05,0.508014,8,1,0.000737296,0.000850014,9.67062e-06,0.50764,9,1,0.000766767,0.000924211,1.46794e-05,0.502373,14,1,0.00116267,0.00100729,5,125
105100,1.27795e-06,0.497858,2,0,0.000184324,0.000123439,2.49122e-07,0.503912,8,0,0.000681571,4.97023e-05,2.08642e-06,0.498635,9,0,0.000747429,0.000418864,5,125
105100,2.77561e-07,0.496062,5,0,0.00046081,0.000122894,9.16769e-07,0.498449,7,0,0.000596374,0.000388834,1.03389e-06,0.499916,16,0,0.00132876,9.62681e-05,5,125
105100,1.35998e-06,0.50076,2,0,0.000184324,0.000298915,1.92158e-08,0.49421,8,0,0.000681571,7.5876e-06,5.83534e-08,0.497081,8,0,0.000664381,1.22179e-05,5,125
105100,2.2109e-06,0.493298,6,0,0.000552972,0.00071811,1.72794e-09,0.504766,5,0,0.000425982,4.00623e-06,8.28678e-07,0.502604,6,0,0.000498286,5.36471e-06,5,125
105100,4.85837e-05,0.502073,6,1,0.000552972,0.000505549,3.81211e-05,0.508152,8,1,0.000681571,0.000587499,3.73215e-05,0.505523,10,1,0.000830476,0.000413095,5,125
105100,5.69244e-06,0.507462,4,0,0.000368648,0.000122202,4.58829e-10,0.503656,3,1,0.000255589,2.84518e-07,8.56622e-06,0.508275,13,1,0.00107962,0.00043886,5,125
105100,5.69256e-07,0.497167,5,1,0.00046081,0.000509572,7.92885e-07,0.49549,9,1,0.000766767,0.000494108,8.09149e-07,0.497606,11,1,0.000913524,0.000509735,5,125
105100,1.54713e-05,0.502971,6,2,0.000552972,0.000373893,1.27894e-05,0.504055,10,2,0.000851963,0.000306,6.46244e-06,0.499139,15,2,0.00124571,0.000143946,5,125
105100,4.02495e-06,0.502487,8,0,0.000737296,0.000517338,6.47745e-06,0.502945,10,0,0.000851963,0.000939713,1.7178e-06,0.503339,15,0,0.00124571,0.000239848,5,125
105100,4.28181e-08,0.497651,6,0,0.000552972,1.47814e-05,1.6512e-10,0.499132,3,0,0.000255589,1.99168e-07,9.04212e-09,0.500273,7,0,0.000581333,5.46001e-07,5,125
105100,4.46236e-06,0.493367,5,2,0.00046081,0.000139749,6.98683e-06,0.499047,10,2,0.000851963,0.000208856,9.58398e-08,0.49916,12,2,0.000996572,1.16041e-05,5,125
105100,7.08858e-09,0.503385,3,1,0.000276486,1.01105e-05,1.22408e-07,0.496201,9,1,0.000766767,2.14928e-05,6.87134e-09,0.503969,5,1,0.000415238,4.82997e-07,5,125
105100,2.51398e-07,0.499585,5,0,0.00046081,4.56826e-05,4.36766e-08,0.498592,5,0,0.000425982,2.07628e-06,6.95164e-07,0.503087,11,0,0.000913524,0.000111222,5,125
105100,1.99141e-05,0.513472,11,1,0.00101378,0.00102877,8.30734e-06,0.509404,11,2,0.00093716,0.000745364,1.34051e-05,0.508107,9,2,0.000747429,0.000982868,5,125
105100,1.11457e-07,0.508014,5,0,0.00046081,3.15306e-05,3.46975e-09,0.504908,8,0,0.000681571,1.85239e-05,3.05283e-09,0.497459,10,0,0.000830476,7.08867e-06,5,125
105100,7.12702e-06,0.492884,7,0,0.000645134,0.000455192,5.54245e-07,0.501465,7,0,0.000596374,0.00048828,2.73699e-07,0.498467,9,0,0.000747429,0.000220698,5,125
105100,5.32802e-08,0.496615,5,1,0.00046081,1.5187e-05,2.7841e-06,0.498307,5,1,0.000425982,0.000134423,8.28014e-06,0.495695,7,1,0.000581333,0.000395389,5,125
105100,1.69445e-06,0.506494,7,1,0.000645134,0.000965053,1.63662e-06,0.50579,9,1,0.000766767,0.000688485,6.35921e-07,0.509598,7,1,0.000581333,0.000864923,5,125
105100,1.02985e-06,0.500553,6,0,0.000552972,0.000447358,1.35147e-06,0.498449,8,0,0.000681571,0.000643542,9.63313e-07,0.499622,11,0,0.000913524,0.000583388,5,125
105100,7.15071e-11,0.506494,3,2,0.000276486,7.59785e-07,1.1426e-06,0.505107,10,2,0.000851963,0.000181069,9.13049e-08,0.500882,11,2,0.000913524,1.14408e-05,5,125
105100,5.21294e-09,0.503869,1,2,9.2162e-05,6.9087e-08,1.86449e-06,0.497112,5,2,0.000425982,7.93895e-06,5.31417e-09,0.501617,7,2,0.000581333,7.99736e-06,5,125
105100,5.96156e-08,0.506771,5,1,0.00046081,1.38453e-05,2.25085e-08,0.501778,5,1,0.000425982,1.90564e-06,7.34388e-09,0.50273,9,1,0.000747429,1.28093e-06,5,125
105100,4.33625e-08,0.504629,7,0,0.000645134,2.98913e-05,8.86771e-07,0.506758,4,0,0.000340785,0.000222953,2.36012e-09,0.498257,6,0,0.000498286,5.26639e-06,5,125
105100,5.98709e-06,0.49848,3,1,0.000276486,0.00069299,5.21786e-06,0.499758,4,2,0.000340785,0.000496826,4.8987e-06,0.500546,12,2,0.000996572,0.000478468,5,125
105100,1.13186e-06,0.496615,7,0,0.000645134,0.000827071,6.1328e-08,0.499132,4,0,0.000340785,0.00096437,2.2729e-06,0.497375,13,0,0.00107962,0.000955994,5,125
105100,3.09847e-06,0.503662,3,0,0.000276486,0.000164299,1.27876e-05,0.503087,9,0,0.000766767,0.000315735,2.14221e-05,0.504746,9,0,0.000747429,0.000415026,5,25
105100,0.000155674,0.498065,6,1,0.000552972,0.000485399,0.00012973,0.50266,9,1,0.000766767,0.000350557,0.000132751,0.504452,6,1,0.000498286,0.000387122,5,25
105100,1.48441e-06,0.499309,4,1,0.000368648,0.000505394,1.4059e-06,0.497823,8,1,0.000681571,0.00042333,1.45164e-06,0.503675,11,1,0.000913524,0.000357607,5,25
105100,1.11503e-08,0.515683,1,3,9.2162e-05,5.52562e-07,8.01286e-07,0.521468,9,3,0.000766767,1.18221e-05,5.45697e-08,0.517746,9,3,0.000747429,5.45729e-06,5,25
105100,4.19069e-05,0.525978,12,1,0.00110594,0.000262566,1.01252e-07,0.519989,10,2,0.000851963,1.25187e-05,1.08415e-06,0.519006,8,2,0.000664381,5.47634e-06,5,25
105100,3.94611e-08,0.50608,4,0,0.000368648,0.00030555,3.75912e-08,0.502547,3,1,0.000255589,3.52343e-06,3.75675e-07,0.500147,8,1,0.000664381,1.2616e-05,5,25
105100,1.22329e-06,0.492953,7,0,0.000645134,0.000306556,1.60983e-06,0.504851,9,0,0.000766767,2.48188e-05,1.75202e-07,0.5021,8,0,0.000664381,9.53847e-06,5,25
105100,4.68458e-06,0.506425,4,0,0.000368648,0.00039654,5.62289e-06,0.50303,6,0,0.000511178,0.000493695,4.26607e-06,0.501764,13,0,0.00107962,0.000366647,5,25
105100,9.10559e-06,0.493229,10,0,0.00092162,0.00111606,7.98112e-06,0.502091,9,0,0.000766767,0.00130632,8.31942e-06,0.503213,12,0,0.000996572,0.00118167,5,25
105100,1.02924e-07,0.48936,2,2,0.000184324,2.96734e-06,1.04045e-07,0.495348,9,2,0.000766767,1.23524e-05,3.25004e-07,0.497165,10,2,0.000830476,2.62335e-05,5,25
105100,5.57485e-07,0.500069,5,0,0.00046081,1.56189e-05,3.30513e-09,0.499531,6,0,0.000511178,9.95755e-07,2.46011e-08,0.499517,8,0,0.000664381,0.000105528,5,25
105100,4.08375e-05,0.494956,10,1,0.00092162,0.000716934,9.04504e-06,0.5001,5,1,0.000425982,0.000626808,9.70381e-06,0.500924,15,1,0.00124571,0.000694633,5,25
105100,2.00774e-07,0.513058,5,1,0.00046081,0.000197114,2.27456e-07,0.508294,9,1,0.000766767,0.000463942,6.86479e-07,0.507981,11,1,0.000913524,0.000404277,5,25
105100,2.17989e-07,0.494473,1,1,9.2162e-05,7.15948e-06,9.19652e-07,0.500555,10,1,0.000851963,0.000119539,1.96873e-07,0.501659,10,1,0.000830476,2.30936e-06,5,25
105100,2.48972e-05,0.508291,7,1,0.000645134,0.000379325,6.44682e-08,0.50138,4,1,0.000340785,4.17599e-05,4.81181e-08,0.504284,6,1,0.000498286,1.02881e-06,5,25
105100,3.72922e-06,0.491778,10,1,0.00092162,0.00017526,3.46924e-06,0.498705,4,1,0.000340785,0.000417035,2.79066e-06,0.497081,14,1,0.00116267,0.000329474,5,25
105100,3.34483e-05,0.506633,13,0,0.00119811,0.0018397,1.26413e-07,0.505079,6,2,0.000511178,0.000750268,2.22549e-07,0.502919,15,2,0.00124571,0.000813681,5,25
105100,3.9827e-07,0.497236,3,1,0.000276486,0.00014748,1.10628e-05,0.503429,10,1,0.000851963,0.000934118,4.91976e-06,0.49958,9,1,0.000747429,0.000582685,5,25
105100,6.56005e-06,0.501589,5,1,0.00046081,0.00022937,1.90494e-07,0.50525,6,2,0.000511178,2.56282e-05,8.18191e-08,0.501869,12,1,0.000996572,0.000292669,5,25
105100,6.91334e-09,0.495716,4,0,0.000368648,4.14508e-07,1.21162e-05,0.495348,7,0,0.000596374,0.000166745,2.32866e-07,0.501281,17,0,0.00141181,4.61889e-06,5,25
105100,8.16869e-05,0.508498,8,0,0.000737296,0.000669318,0.000113956,0.511054,5,0,0.000425982,0.000674972,0.00012833,0.513042,12,0,0.000996572,0.000740749,5,25
105100,4.30035e-06,0.497789,4,1,0.000368648,0.000608834,1.00475e-07,0.495803,9,1,0.000766767,0.000286647,8.82313e-07,0.493385,11,1,0.000913524,0.000480585,5,25
105100,5.92347e-07,0.497167,5,0,0.00046081,0.000107808,1.54206e-06,0.503343,5,0,0.000425982,3.11366e-05,2.02294e-07,0.502604,10,0,0.000830476,2.72967e-05,5,25
105100,4.49842e-07,0.511676,6,1,0.000552972,3.2458e-06,9.56113e-08,0.503969,4,1,0.000340785,1.19454e-06,6.70756e-07,0.506468,10,1,0.000830476,8.8661e-06,5,25
105100,1.41691e-06,0.503662,6,1,0.000552972,0.000505719,4.41192e-07,0.504083,10,2,0.000851963,5.25991e-06,1.47979e-05,0.503927,9,1,0.000747429,0.00015827,5,25
105100,4.93486e-06,0.499171,8,1,0.000737296,0.000405042,1.5247e-07,0.504197,9,1,0.000766767,1.23739e-05,1.30836e-07,0.50294,8,1,0.000664381,3.65238e-06,5,25
105100,0,0.505044,0,2,0,0,4.93339e-06,0.505221,11,2,0.00093716,3.79096e-05,5.3898e-06,0.507266,15,2,0.00124571,8.38175e-05,5,25
105100,6.57837e-05,0.5038,5,2,0.00046081,0.000478125,8.16565e-05,0.507213,11,2,0.00093716,0.000534351,8.69839e-06,0.511656,11,2,0.000913524,0.000161095,5,25
105100,1.01855e-05,0.498825,2,0,0.000184324,0.000486977,1.01083e-05,0.502632,7,0,0.000596374,0.00048204,9.72085e-06,0.503234,8,0,0.000664381,0.000459768,5,25
105100,2.93799e-05,0.510156,4,1,0.000368648,0.000322298,2.5057e-05,0.51407,8,1,0.000681571,0.000320488,1.52724e-05,0.513672,7,1,0.000581333,0.000162627,5,25
105100,0.00103032,0.520934,6,0,0.000552972,0.000588973,0.000883189,0.531655,13,0,0.00110755,0.000411061,0.000679757,0.538306,11,0,0.000913524,0.000339463,5,5
105100,0.000549025,0.523076,6,1,0.000552972,0.000592798,0.000355337,0.532366,8,1,0.000681571,0.00038263,0.00044386,0.523648,14,1,0.00116267,0.00110924,5,5
105100,5.9581e-08,0.520381,3,2,0.000276486,1.22273e-05,3.581e-08,0.515635,6,2,0.000511178,7.11248e-07,7.2943e-07,0.521001,7,2,0.000581333,6.26943e-06,5,5
105100,0.000180494,0.497996,2,0,0.000184324,0.00026221,4.48402e-07,0.497596,8,0,0.000681571,4.26396e-06,2.36774e-05,0.498803,9,0,0.000747429,9.73018e-05,5,5
105100,2.04523e-05,0.497167,10,0,0.00092162,8.15314e-05,1.70422e-05,0.504055,8,0,0.000681571,0.000354425,7.11911e-05,0.503654,16,0,0.00132876,0.000543277,5,5
105100,4.41225e-06,0.503109,6,1,0.000552972,0.000257643,1.56304e-06,0.502717,6,1,0.000511178,3.59244e-05,6.15148e-06,0.496913,8,1,0.000664381,2.30038e-05,5,5
105100,0.000679726,0.531297,6,1,0.000552972,0.000455699,0.0010172,0.527643,11,1,0.00093716,0.000649855,0.000787595,0.527029,12,1,0.000996572,0.000513277,5,5
105100,7.22211e-05,0.515683,9,3,0.000829458,0.000498563,0.00010114,0.518794,8,3,0.000681571,0.000491545,8.64759e-05,0.521064,9,3,0.000747429,0.000413946,5,5
105100,0.000958178,0.504629,8,0,0.000737296,0.00144795,0.000711534,0.533106,5,0,0.000425982,0.00089248,0.000872588,0.522366,10,0,0.000830476,0.0012146,5,5
